52,N/A,6.2105.4017.0,program,0,4278221012,Microsoft.MSPaint_6.2105.4017.0_x64__8wekyb3d8bbwe,Microsoft.MSPaint_8wekyb3d8bbwe,N/A,[],Trusted Immersive,0,N/A,Assets\Logos\Square44x44\PaintAppList.png,그림판 3D
53,.EXE,N/A,program,48,4282400832,N/A,N/A,EXCEL,[],Desktop,08/06/2021 17:10:23,{6D809377-6AF0-444B-8957-A3773F02200E}\Microsoft Office\root\Office16\EXCEL.EXE,N/A,Excel
54,.EXE,N/A,program,0,4282400832,N/A,N/A,ONENOTE,[],Desktop,0,{6D809377-6AF0-444B-8957-A3773F02200E}\Microsoft Office\root\Office16\ONENOTE.EXE,N/A,OneNote
55,N/A,16001.14228.20150.0,program,0,4282400832,Microsoft.Office.OneNote_16001.14228.20150.0_x64__8wekyb3d8bbwe,Microsoft.Office.OneNote_8wekyb3d8bbwe,N/A,[],Trusted Immersive,0,N/A,images\OneNoteAppList.png,OneNote for Windows 10
56,.EXE,N/A,program,17,4282400832,N/A,N/A,POWERPNT,[],Desktop,08/05/2021 06:57:51,{6D809377-6AF0-444B-8957-A3773F02200E}\Microsoft Office\root\Office16\POWERPNT.EXE,N/A,PowerPoint
57,.EXE,N/A,program,0,16777215,N/A,N/A,SETLANG,[],Desktop,0,{6D809377-6AF0-444B-8957-A3773F02200E}\Microsoft Office\root\Office16\SETLANG.EXE,N/A,Office 언어 기본 설정
58,.EXE,N/A,program,117,4282400832,N/A,N/A,WINWORD,[],Desktop,08/08/2021 12:58:42,{6D809377-6AF0-444B-8957-A3773F02200E}\Microsoft Office\root\Office16\WINWORD.EXE,N/A,Word
59,N/A,5.2011.3081.0,program,0,16777215,Microsoft.OneConnect_5.2011.3081.0_x64__8wekyb3d8bbwe,Microsoft.OneConnect_8wekyb3d8bbwe,N/A,[],Trusted Immersive,0,N/A,Assets\OneConnectAppList.png,모바일 요금제
60,N/A,10.2105.4.0,program,0,16777215,Microsoft.People_10.1902.633.0_x64__8wekyb3d8bbwe,Microsoft.People_8wekyb3d8bbwe,N/A,[],Trusted Immersive,07/09/2021 23:55:42,N/A,Assets\PeopleAppList.png,피플
61,N/A,10.0.19041.423,program,0,4278681012,Microsoft.PPIProjection_10.0.19041.423_neutral_neutral_cw5n1h2txyewy,Microsoft.PPIProjection_cw5n1h2txyewy,N/A,[],Trusted Immersive,0,N/A,Assets\Square44x44.png,연결
62,N/A,10.2008.2277.0,program,0,4278221012,Microsoft.ScreenSketch_10.2008.2277.0_x64__8wekyb3d8bbwe,Microsoft.ScreenSketch_8wekyb3d8bbwe,N/A,[],Trusted Immersive,0,N/A,Assets\SnipSketchAppList.png,캡처 및 스케치
