3,C:\Program Files\Android\Android Studio\jre\bin\net.dll
3,C:\Program Files\Android\Android Studio\jre\bin\mlib_image.dll
3,C:\Program Files\Android\Android Studio\jre\bin\management_agent.dll
3,C:\Program Files\Android\Android Studio\jre\bin\nio.dll
3,C:\Program Files\Android\Android Studio\jre\bin\rmid.exe
3,C:\Program Files\Android\Android Studio\jre\bin\rmiregistry.exe
3,C:\Program Files\Android\Android Studio\jre\bin\pack200.exe
3,C:\Program Files\Android\Android Studio\jre\bin\serialver.exe
3,C:\Program Files\Android\Android Studio\jre\bin\prefs.dll
3,C:\Program Files\Android\Android Studio\jre\bin\saproc.dll
3,C:\Program Files\Android\Android Studio\jre\bin\rmi.dll
3,C:\Program Files\Android\Android Studio\jre\bin\sspi_bridge.dll
3,C:\Program Files\Android\Android Studio\jre\bin\splashscreen.dll
3,C:\Program Files\Android\Android Studio\jre\bin\sunec.dll
3,C:\Program Files\Android\Android Studio\jre\bin\unpack.dll
3,C:\Program Files\Android\Android Studio\jre\bin\unpack200.exe
3,C:\Program Files\Android\Android Studio\jre\bin\windowsaccessbridge-64.dll
3,C:\Program Files\Android\Android Studio\jre\bin\zip.dll
3,C:\Program Files\Android\Android Studio\jre\bin\w2k_lsa_auth.dll
3,C:\Program Files\Android\Android Studio\jre\lib\jrt-fs.jar
3,C:\Program Files\Android\Android Studio\jre\bin\server\jvm.dll
3,C:\Program Files\Android\Android Studio\jre\bin\vcruntime140.dll
3,C:\Program Files\Android\Android Studio\jre\bin\verify.dll
3,C:\Program Files\Android\Android Studio\lib\HdrHistogram-2.1.4.jar
3,C:\Program Files\Android\Android Studio\lib\RoaringBitmap-0.9.0.jar
3,C:\Program Files\Android\Android Studio\lib\annotations-java5.jar
3,C:\Program Files\Android\Android Studio\lib\annotations.jar
3,C:\Program Files\Android\Android Studio\lib\asm-all-9.0.jar
3,C:\Program Files\Android\Android Studio\lib\animal-sniffer-annotations-1.17.jar
3,C:\Program Files\Android\Android Studio\lib\batik-anim-1.13.0-21.jar
3,C:\Program Files\Android\Android Studio\lib\batik-awt-util-1.13.0-21.jar
3,C:\Program Files\Android\Android Studio\lib\batik-bridge-1.13.0-21.jar
3,C:\Program Files\Android\Android Studio\lib\FastInfoset-1.2.15.jar
3,C:\Program Files\Android\Android Studio\lib\batik-constants-1.13.0-21.jar
3,C:\Program Files\Android\Android Studio\lib\batik-css-1.13.0-21.jar
3,C:\Program Files\Android\Android Studio\lib\batik-dom-1.13.0-21.jar
3,C:\Program Files\Android\Android Studio\lib\annotations-4.1.1.4.jar
3,C:\Program Files\Android\Android Studio\lib\batik-ext-1.13.0-21.jar
3,C:\Program Files\Android\Android Studio\lib\batik-svg-dom-1.13.0-21.jar
3,C:\Program Files\Android\Android Studio\lib\automaton-1.12-1.jar
3,C:\Program Files\Android\Android Studio\lib\batik-svggen-1.13.0-21.jar
3,C:\Program Files\Android\Android Studio\lib\batik-codec-1.13.0-21.jar
3,C:\Program Files\Android\Android Studio\lib\batik-util-1.13.0-21.jar
3,C:\Program Files\Android\Android Studio\lib\batik-gvt-1.13.0-21.jar
3,C:\Program Files\Android\Android Studio\lib\batik-transcoder-1.13.0-21.jar
3,C:\Program Files\Android\Android Studio\lib\bcprov-jdk15on-1.65.jar
3,C:\Program Files\Android\Android Studio\lib\blockmap-1.0.2.jar
3,C:\Program Files\Android\Android Studio\lib\bootstrap.jar
3,C:\Program Files\Android\Android Studio\lib\batik-parser-1.13.0-21.jar
3,C:\Program Files\Android\Android Studio\lib\byte-buddy-agent-1.10.1.jar
3,C:\Program Files\Android\Android Studio\lib\bcpkix-jdk15on-1.65.jar
3,C:\Program Files\Android\Android Studio\lib\built-in-server.jar
3,C:\Program Files\Android\Android Studio\lib\batik-xml-1.13.0-21.jar
3,C:\Program Files\Android\Android Studio\lib\caffeine-2.8.5.jar
3,C:\Program Files\Android\Android Studio\lib\common-io-3.5.jar
3,C:\Program Files\Android\Android Studio\lib\cli-parser-1.1.5.jar
3,C:\Program Files\Android\Android Studio\lib\common-image-3.5.jar
3,C:\Program Files\Android\Android Studio\lib\cglib-nodep-3.2.4.jar
3,C:\Program Files\Android\Android Studio\lib\commons-collections-3.2.2.jar
3,C:\Program Files\Android\Android Studio\lib\commons-cli-1.4.jar
3,C:\Program Files\Android\Android Studio\lib\commons-codec-1.14.jar
3,C:\Program Files\Android\Android Studio\lib\commons-httpclient-3.1-patched.jar
3,C:\Program Files\Android\Android Studio\lib\commons-lang-2.4.jar
3,C:\Program Files\Android\Android Studio\lib\common-lang-3.5.jar
3,C:\Program Files\Android\Android Studio\lib\commons-imaging-1.0-RC-1.jar
3,C:\Program Files\Android\Android Studio\lib\commons-io-2.7.jar
3,C:\Program Files\Android\Android Studio\lib\commons-compress-1.20.jar
3,C:\Program Files\Android\Android Studio\lib\commons-lang3-3.10.jar
3,C:\Program Files\Android\Android Studio\lib\commons-logging-1.2.jar
3,C:\Program Files\Android\Android Studio\lib\commons-net-3.6.jar
3,C:\Program Files\Android\Android Studio\lib\configuration-store-impl.jar
3,C:\Program Files\Android\Android Studio\lib\dom-impl.jar
3,C:\Program Files\Android\Android Studio\lib\credential-store.jar
3,C:\Program Files\Android\Android Studio\lib\delight-rhino-sandbox-0.0.11.jar
3,C:\Program Files\Android\Android Studio\lib\error_prone_annotations-2.3.2.jar
3,C:\Program Files\Android\Android Studio\lib\dom-openapi.jar
3,C:\Program Files\Android\Android Studio\lib\error_prone_annotations-2.3.1.jar
3,C:\Program Files\Android\Android Studio\lib\coverage-common.jar
3,C:\Program Files\Android\Android Studio\lib\extensions.jar
3,C:\Program Files\Android\Android Studio\lib\external-system-rt.jar
3,C:\Program Files\Android\Android Studio\lib\failureaccess-1.0.1.jar
3,C:\Program Files\Android\Android Studio\lib\groovy-2.5.11.jar
3,C:\Program Files\Android\Android Studio\lib\forms-1.1-preview.jar
3,C:\Program Files\Android\Android Studio\lib\grazie-spellchecker-0.1.9.jar
3,C:\Program Files\Android\Android Studio\lib\groovy-templates-2.5.11.jar
3,C:\Program Files\Android\Android Studio\lib\forms_rt.jar
3,C:\Program Files\Android\Android Studio\lib\groovy-jsr223-2.5.11.jar
3,C:\Program Files\Android\Android Studio\lib\groovy-json-2.5.11.jar
3,C:\Program Files\Android\Android Studio\lib\fluent-hc-4.5.12.jar
3,C:\Program Files\Android\Android Studio\lib\groovy-xml-2.5.11.jar
3,C:\Program Files\Android\Android Studio\lib\grpc-kotlin-stub-0.2.0.jar
3,C:\Program Files\Android\Android Studio\lib\grpc-context-1.21.1.jar
3,C:\Program Files\Android\Android Studio\lib\grpc-core-1.21.1.jar
3,C:\Program Files\Android\Android Studio\lib\grpc-protobuf-lite-1.21.1.jar
3,C:\Program Files\Android\Android Studio\lib\grpc-api-1.21.1.jar
3,C:\Program Files\Android\Android Studio\lib\grpc-netty-shaded-1.21.1.jar
3,C:\Program Files\Android\Android Studio\lib\gson-2.7.jar
3,C:\Program Files\Android\Android Studio\lib\gson-2.8.6.jar
3,C:\Program Files\Android\Android Studio\lib\grpc-protobuf-1.21.1.jar
3,C:\Program Files\Android\Android Studio\lib\grpc-stub-1.21.1.jar
3,C:\Program Files\Android\Android Studio\lib\hamcrest-core-1.3.jar
3,C:\Program Files\Android\Android Studio\lib\httpcore-4.4.13.jar
3,C:\Program Files\Android\Android Studio\lib\hamcrest-library-1.3.jar
3,C:\Program Files\Android\Android Studio\lib\guava-29.0-jre.jar
3,C:\Program Files\Android\Android Studio\lib\httpclient-4.5.12.jar
